air_temperature,process_temperature,rotational_speed,torque,tool_wear,temp_difference,estimated_power,mechanical_stress,thermal_efficiency,wear_per_operation,target
298.0,307.8,1414,51.7,140,9.800000000000011,7655.412034316583,36.562942008486566,1.0328859060402684,99.00990099009901,0
298.0,307.8,1386,57.3,147,9.800000000000011,8316.612568142114,41.341991341991346,1.0328859060402684,106.06060606060605,0
298.2,308.1,1379,62.3,149,9.900000000000034,8996.652185913674,45.17766497461929,1.0331991951710262,108.04931109499637,0
298.2,308.1,1532,42.5,154,9.900000000000034,6818.303255841048,27.741514360313314,1.0331991951710262,100.52219321148824,0
298.1,308.0,1697,31.0,164,9.899999999999977,5508.992157579943,18.267530936947555,1.033210332103321,96.6411314083677,0
298.2,308.0,1499,44.1,166,9.800000000000011,6922.593659964717,29.419613075383587,1.0328638497652582,110.74049366244162,0
298.2,308.0,1535,38.0,179,9.800000000000011,6108.3033161297535,24.7557003257329,1.0328638497652582,116.61237785016286,0
298.2,307.9,1551,36.0,186,9.699999999999989,5847.132246861323,23.21083172147002,1.0325285043594903,119.92263056092844,0
298.2,307.9,1769,27.2,188,9.699999999999989,5038.779513141644,15.37591859807801,1.0325285043594903,106.27473148671565,0
298.2,307.9,1551,34.1,190,9.699999999999989,5538.533600499199,21.98581560283688,1.0325285043594903,122.501611863314,0
298.2,307.9,1544,31.4,192,9.699999999999989,5076.981279809297,20.336787564766837,1.0325285043594903,124.35233160621762,0
298.2,307.8,1528,31.1,194,9.600000000000023,4976.366539090328,20.35340314136126,1.0321931589537223,126.96335078534031,0
298.1,307.9,1614,35.8,196,9.799999999999955,6050.8331145200855,22.180916976456007,1.0328748742032874,121.43742255266417,0
298.1,307.8,1432,49.8,198,9.699999999999989,7467.942728701369,34.77653631284916,1.032539416303254,138.268156424581,0
298.1,307.8,1540,37.8,203,9.699999999999989,6095.946385025634,24.545454545454543,1.032539416303254,131.8181818181818,0
298.0,307.7,1407,43.9,205,9.699999999999989,6468.25653040256,31.201137171286423,1.0325503355704697,145.7000710732054,0
298.0,307.5,1644,32.8,215,9.5,5646.824299268437,19.95133819951338,1.0318791946308725,130.77858880778587,0
298.0,307.5,1792,27.9,217,9.5,5235.652652766606,15.569196428571427,1.0318791946308725,121.09375,0
297.8,307.3,1438,44.5,3,9.5,6701.121849862148,30.94575799721836,1.031900604432505,2.086230876216968,0
297.9,307.3,1824,26.3,5,9.400000000000034,5023.532316796223,14.418859649122806,1.031554212823095,2.7412280701754383,0
297.9,307.3,1502,36.7,12,9.400000000000034,5772.508949363053,24.434087882822904,1.031554212823095,7.989347536617843,0
297.9,307.4,1606,35.5,14,9.5,5970.387398637163,22.104607721046076,1.0318898959382343,8.7173100871731,0
297.9,307.5,1561,37.7,16,9.600000000000023,6162.726172865442,24.151185137732227,1.0322255790533736,10.249839846252403,0
297.9,307.5,1602,38.3,21,9.600000000000023,6425.248126974917,23.907615480649184,1.0322255790533736,13.108614232209737,0
298.0,307.5,1618,35.2,31,9.5,5964.167045183055,21.755253399258343,1.0318791946308725,19.159456118665016,0
298.0,307.6,1509,41.6,33,9.600000000000023,6573.719795783571,27.56792577866137,1.0322147651006712,21.868787276341948,0
297.9,307.6,1550,39.0,35,9.700000000000045,6330.309196983433,25.161290322580644,1.0325612621685132,22.58064516129032,0
297.9,307.6,1481,38.0,40,9.700000000000045,5893.418378624213,25.65833896016205,1.0325612621685132,27.008777852802158,0
298.1,307.7,1289,48.3,42,9.599999999999966,6519.715818068361,37.470907680372385,1.0322039584032203,32.58339798293251,0
298.0,307.7,1479,42.5,47,9.699999999999989,6582.422007434015,28.735632183908045,1.0325503355704697,31.778228532792426,0
298.0,307.7,1430,47.3,49,9.699999999999989,7083.1395165386675,33.07692307692307,1.0325503355704697,34.26573426573427,0
298.2,307.8,1521,42.9,60,9.600000000000023,6833.058269337406,28.205128205128204,1.0321931589537223,39.44773175542406,0
298.2,307.8,1439,41.6,62,9.600000000000023,6268.775868875121,28.908964558721333,1.0321931589537223,43.08547602501737,0
298.2,307.8,1627,31.5,64,9.600000000000023,5366.939809760123,19.36078672403196,1.0321931589537223,39.33620159803319,0
298.2,307.8,1749,26.1,66,9.600000000000023,4780.341629481837,14.922813036020584,1.0321931589537223,37.73584905660377,0
298.2,307.8,1530,35.9,68,9.600000000000023,5751.941989457552,23.464052287581698,1.0321931589537223,44.44444444444444,0
298.2,307.8,1355,51.3,70,9.600000000000023,7279.227258000231,37.859778597785976,1.0321931589537223,51.66051660516605,0
298.3,307.9,1551,33.8,72,9.599999999999966,5489.80749844202,21.79239200515796,1.0321823667448875,46.42166344294004,0
298.2,307.8,1515,46.7,74,9.600000000000023,7408.975034593489,30.82508250825083,1.0321931589537223,48.84488448844884,0
298.2,307.8,1388,48.6,76,9.600000000000023,7064.059577155866,35.01440922190202,1.0321931589537223,54.7550432276657,0
298.2,307.8,1585,34.6,78,9.600000000000023,5742.936090517262,21.82965299684543,1.0321931589537223,49.21135646687697,0
298.1,307.7,1523,37.7,80,9.599999999999966,6012.704651681018,24.753775443204205,1.0322039584032203,52.52790544977019,0
298.2,307.6,1369,54.5,82,9.400000000000034,7813.193289355376,39.81008035062089,1.0315224681421866,59.897735573411246,0
298.2,307.7,1503,38.3,87,9.5,6028.182231487702,25.48236859614105,1.0318578135479544,57.884231536926144,0
298.2,307.7,1459,44.5,89,9.5,6798.98246102147,30.50034270047978,1.0318578135479544,61.00068540095956,0
298.2,307.7,1688,32.4,91,9.5,5727.249071200336,19.194312796208532,1.0318578135479544,53.90995260663507,0
298.2,307.8,2029,19.9,96,9.600000000000023,4228.280024442014,9.807787087235091,1.0321931589537223,47.31394775751602,0
298.3,307.8,1906,22.1,104,9.5,4411.068357003382,11.594963273871985,1.0318471337579618,54.56453305351521,0
298.3,307.7,1465,49.4,109,9.399999999999977,7578.673397764897,33.72013651877133,1.0315119007710358,74.40273037542661,0
298.4,308.0,1515,42.8,125,9.600000000000023,6790.238361468979,28.25082508250825,1.032171581769437,82.5082508250825,0
298.4,308.0,1380,47.6,130,9.600000000000023,6878.8312743002125,34.492753623188406,1.032171581769437,94.20289855072463,0
298.4,307.9,1544,35.9,132,9.5,5804.5741383806935,23.251295336787564,1.0318364611260054,85.4922279792746,0
298.4,307.9,1743,27.3,134,9.5,4982.974355638378,15.662650602409638,1.0318364611260054,76.87894434882386,0
298.5,308.0,1379,49.6,152,9.5,7162.663698576537,35.9680928208847,1.031825795644891,110.22480058013053,0
298.5,308.0,1624,29.8,160,9.5,5067.9334929669585,18.34975369458128,1.031825795644891,98.52216748768473,0
298.4,308.0,1526,41.1,162,9.600000000000023,6567.876433447895,26.93315858453473,1.032171581769437,106.15989515072084,0
298.4,307.9,2381,14.2,164,9.5,3540.595864546721,5.963880722385553,1.0318364611260054,68.87862242755145,0
298.3,307.7,1576,33.8,171,9.399999999999977,5578.295691518132,21.44670050761421,1.0315119007710358,108.50253807106598,0
298.3,307.6,1942,20.6,176,9.300000000000011,4189.334747513014,10.607621009268795,1.03117666778411,90.62821833161689,0
298.2,307.6,1492,37.2,178,9.400000000000034,5812.197736553405,24.932975871313676,1.0315224681421866,119.3029490616622,0
298.2,307.5,1470,51.3,180,9.300000000000011,7897.021453328662,34.89795918367347,1.0311871227364187,122.44897959183673,0
298.0,307.3,1424,46.5,185,9.300000000000011,6934.1233050033925,32.65449438202247,1.031208053691275,129.91573033707866,0
298.1,307.4,1608,33.9,193,9.299999999999955,5708.3995152787975,21.082089552238802,1.0311975847031196,120.02487562189054,0
298.1,307.5,1684,33.1,200,9.399999999999977,5837.121038271884,19.65558194774347,1.0315330426031533,118.76484560570071,0
298.1,307.6,1950,20.3,202,9.5,4145.331506411732,10.41025641025641,1.031868500503187,103.58974358974359,0
298.2,307.6,1511,31.0,209,9.400000000000034,4905.178049559983,20.516214427531438,1.0315224681421866,138.31899404367968,1
298.2,307.6,1368,51.8,5,9.400000000000034,7420.693175191377,37.86549707602339,1.0315224681421866,3.6549707602339176,0
298.4,307.9,1981,23.2,16,9.5,4812.836169495467,11.711256940938918,1.0318364611260054,8.076728924785462,0
298.4,307.9,1446,45.3,23,9.5,6859.541895407169,31.327800829875518,1.0318364611260054,15.905947441217151,0
298.4,308.0,1508,47.9,25,9.600000000000023,7564.243015509407,31.76392572944297,1.032171581769437,16.578249336870027,0
298.5,308.0,1384,59.5,27,9.5,8623.462394593742,42.99132947976879,1.031825795644891,19.508670520231213,0
298.5,308.0,1404,48.1,32,9.5,7071.976390642912,34.25925925925926,1.031825795644891,22.79202279202279,0
298.5,308.1,1564,31.1,34,9.600000000000023,5093.6107769223,19.884910485933503,1.0321608040201007,21.73913043478261,0
298.6,308.2,1325,54.0,41,9.599999999999966,7492.698478811657,40.75471698113208,1.032150033489618,30.943396226415096,0
298.5,308.2,1595,32.3,46,9.699999999999989,5395.004704132192,20.25078369905956,1.0324958123953099,28.84012539184953,0
298.5,308.1,1662,28.6,48,9.600000000000023,4977.665064053812,17.208182912154033,1.0321608040201007,28.880866425992778,0
298.4,308.0,1571,37.4,50,9.600000000000023,6152.8510999576565,23.80649267982177,1.032171581769437,31.826861871419478,0
298.3,308.0,2886,3.8,57,9.699999999999989,1148.4406104462848,1.3167013167013166,1.0325175997318137,19.75051975051975,1
298.2,308.0,1538,38.2,59,9.800000000000011,6152.453164888204,24.83745123537061,1.0328638497652582,38.36150845253576,0
298.4,308.2,1618,33.0,61,9.800000000000011,5591.406604859114,20.395550061804695,1.0328418230563003,37.70086526576019,0
298.4,308.2,1364,45.9,63,9.800000000000011,6556.25254062961,33.651026392961874,1.0328418230563003,46.18768328445748,0
298.3,308.0,1442,47.3,65,9.699999999999989,7142.578449544586,32.801664355062414,1.0325175997318137,45.07628294036061,0
298.2,307.9,1313,67.3,67,9.699999999999989,9253.550689173224,51.256664127951254,1.0325285043594903,51.028179741051034,1
298.2,307.9,1847,23.6,69,9.699999999999989,4564.650349861874,12.77747698971305,1.0325285043594903,37.35787763941527,0
298.1,307.8,1524,40.8,71,9.699999999999989,6511.390597536348,26.771653543307085,1.032539416303254,46.58792650918635,0
298.1,307.8,1761,28.2,76,9.699999999999989,5200.403983193328,16.013628620102214,1.032539416303254,43.15729699034639,0
298.1,307.7,1388,40.3,109,9.599999999999966,5857.6461102753365,29.034582132564843,1.0322039584032203,78.53025936599423,0
298.1,307.7,1495,48.1,111,9.599999999999966,7530.345230777174,32.17391304347826,1.0322039584032203,74.24749163879598,0
298.0,307.6,1654,28.9,123,9.600000000000023,5005.667126572808,17.47279322853688,1.0322147651006712,74.3651753325272,0
298.1,307.7,2567,12.8,125,9.599999999999966,3440.8398258197326,4.9863654070899885,1.0322039584032203,48.694974678613164,1
298.1,307.7,1767,27.0,127,9.599999999999966,4996.074797003848,15.280135823429543,1.0322039584032203,71.87323146576117,0
298.1,307.6,1364,53.8,129,9.5,7684.670733897015,39.44281524926686,1.031868500503187,94.57478005865102,0
298.2,307.8,1476,36.8,134,9.600000000000023,5688.041994883535,24.932249322493224,1.0321931589537223,90.78590785907859,0
298.1,307.7,1479,45.0,136,9.599999999999966,6969.623301988957,30.425963488843813,1.0322039584032203,91.95402298850574,0
298.1,307.7,1650,34.1,138,9.599999999999966,5892.057021807657,20.666666666666668,1.0322039584032203,83.63636363636363,0
298.1,307.6,1460,46.5,143,9.5,7109.424175073702,31.84931506849315,1.031868500503187,97.94520547945206,0
298.1,307.7,1664,27.6,145,9.599999999999966,4809.4013615275435,16.586538461538463,1.0322039584032203,87.13942307692307,0
298.1,307.5,1493,43.7,153,9.399999999999977,6832.346175002595,29.26992632283992,1.0315330426031533,102.47823174815807,0
298.1,307.6,1354,43.3,155,9.5,6139.530747106437,31.97932053175775,1.031868500503187,114.47562776957163,0
298.1,307.6,1488,39.4,157,9.5,6139.426027351317,26.478494623655912,1.031868500503187,105.51075268817205,0
298.1,307.7,1414,48.7,159,9.599999999999966,7211.190833098987,34.44130127298445,1.0322039584032203,112.44695898161245,0
298.1,307.5,1391,57.4,161,9.399999999999977,8361.181295921044,41.26527677929547,1.0315330426031533,115.74406901509705,0
297.8,307.2,1351,56.3,174,9.399999999999977,7965.120710082977,41.67283493708364,1.0315648085963733,128.7934863064397,0
297.8,307.2,1880,23.0,176,9.399999999999977,4528.082211374089,12.23404255319149,1.0315648085963733,93.61702127659574,0
297.8,307.3,1859,24.0,178,9.5,4672.176594418741,12.910166756320603,1.031900604432505,95.75040344271113,0
297.8,307.3,1327,61.0,186,9.5,8476.7500176711,45.968349660889224,1.031900604432505,140.16578749058027,1
297.8,307.2,1498,38.1,188,9.399999999999977,5976.754359748438,25.433911882510014,1.0315648085963733,125.50066755674233,0
297.7,307.2,1518,35.8,195,9.5,5690.932260124839,23.583662714097496,1.0319113201209271,128.4584980237154,0
297.7,307.2,1392,43.0,197,9.5,6268.105662442355,30.890804597701152,1.0319113201209271,141.52298850574712,0
297.7,307.1,1715,30.2,0,9.400000000000034,5423.7502769125385,17.609329446064137,1.0315754114880753,0.0,0
297.7,307.2,1668,37.8,5,9.5,6602.6224481965955,22.66187050359712,1.0319113201209271,2.997601918465228,0
297.6,307.1,1496,39.2,12,9.5,6141.101543433232,26.203208556149736,1.0319220430107527,8.02139037433155,0
297.7,307.2,1444,40.0,17,9.5,6048.6130557115475,27.70083102493075,1.0319113201209271,11.772853185595569,0
297.8,307.3,1412,50.7,24,9.5,7496.719717408252,35.906515580736546,1.031900604432505,16.997167138810198,0
297.7,307.2,1668,32.7,31,9.5,5711.792435344675,19.604316546762593,1.0319113201209271,18.585131894484412,0
297.6,307.2,1486,40.6,42,9.599999999999966,6317.910377977266,27.321668909825036,1.032258064516129,28.263795423956932,0
297.7,307.4,1643,36.5,55,9.699999999999989,6279.991354648437,22.215459525258673,1.0325831373866308,33.475349969567866,0
297.8,307.4,1355,45.8,60,9.599999999999966,6498.803282970966,33.80073800738007,1.0322364002686366,44.28044280442804,0
297.8,307.6,1607,30.3,62,9.800000000000011,5099.024788261986,18.855009334163036,1.0329079919408999,38.581207218419415,0
297.9,307.7,1517,44.4,67,9.800000000000011,7053.37816213366,29.26829268292683,1.0328969452836523,44.16611733684904,0
297.9,307.7,1546,37.6,72,9.800000000000011,6087.317477203774,24.320827943078914,1.0328969452836523,46.57179818887452,0
297.9,307.7,1567,34.7,74,9.800000000000011,5694.126212655989,22.144224633056798,1.0328969452836523,47.22399489470325,0
298.1,307.9,1502,41.8,79,9.799999999999955,6574.68321753067,27.829560585885485,1.0328748742032874,52.5965379494008,0
298.3,308.0,1361,56.9,81,9.699999999999989,8109.592084246062,41.80749448934607,1.0325175997318137,59.515062454077885,0
298.3,308.0,1486,42.3,86,9.699999999999989,6582.453423360549,28.465679676985193,1.0325175997318137,57.873485868102286,0
298.3,308.1,1840,21.5,88,9.800000000000011,4142.713512533741,11.684782608695652,1.0328528327187396,47.826086956521735,0
298.3,308.1,1326,58.4,90,9.800000000000011,8109.330284858261,44.042232277526395,1.0328528327187396,67.87330316742081,0
298.4,308.1,1367,57.8,92,9.700000000000045,8274.180123367629,42.282370153621066,1.0325067024128687,67.30065837600586,0
298.4,308.1,1598,32.7,94,9.700000000000045,5472.088915875774,20.463078848560702,1.0325067024128687,58.8235294117647,0
298.3,308.0,1363,50.1,96,9.699999999999989,7150.924614027623,36.757153338224505,1.0325175997318137,70.43286867204695,0
298.3,308.0,1242,62.0,98,9.699999999999989,8063.840023234281,49.9194847020934,1.0325175997318137,78.90499194847021,0
298.1,307.7,1705,29.1,109,9.599999999999966,5195.72301013948,17.067448680351905,1.0322039584032203,63.929618768328446,0
298.0,307.6,1548,45.8,111,9.600000000000023,7424.4630863756865,29.586563307493538,1.0322147651006712,71.70542635658914,0
298.0,307.6,1683,32.8,122,9.600000000000023,5780.781810017506,19.48900772430184,1.0322147651006712,72.48960190136661,0
297.9,307.6,1503,40.7,124,9.700000000000045,6405.92733215534,27.079174983366602,1.0325612621685132,82.50166333998669,0
297.8,307.4,1512,40.8,137,9.599999999999966,6460.119805429764,26.98412698412698,1.0322364002686366,90.60846560846561,0
297.7,307.4,1764,29.0,139,9.699999999999989,5357.043792901315,16.439909297052154,1.0325831373866308,78.79818594104309,0
297.8,307.5,1631,29.9,144,9.699999999999989,5106.857825944935,18.332311465358675,1.0325721961047682,88.28939301042305,0
297.9,307.6,1344,54.3,151,9.700000000000045,7642.363952828674,40.40178571428571,1.0325612621685132,112.35119047619047,0
297.9,307.5,1574,35.8,153,9.600000000000023,5900.874425188732,22.744599745870392,1.0322255790533736,97.20457433290979,0
297.8,307.4,1418,41.2,155,9.599999999999966,6117.895645698716,29.05500705218618,1.0322364002686366,109.30888575458393,0
297.8,307.5,1372,54.1,157,9.699999999999989,7772.844767707771,39.43148688046647,1.0325721961047682,114.43148688046647,0
297.8,307.5,1388,40.0,159,9.699999999999989,5814.04080424351,28.818443804034583,1.0325721961047682,114.55331412103746,0
298.0,307.6,1694,29.1,169,9.600000000000023,5162.202216525677,17.17827626918536,1.0322147651006712,99.76387249114522,0
297.9,307.6,1968,20.4,171,9.700000000000045,4204.204952740004,10.365853658536585,1.0325612621685132,86.89024390243902,0
297.9,307.6,1687,29.1,176,9.700000000000045,5140.870802407801,17.249555423829282,1.0325612621685132,104.3272080616479,0
297.9,307.6,1430,52.4,178,9.700000000000045,7846.860690626347,36.64335664335665,1.0325612621685132,124.47552447552448,0
297.9,307.6,1504,42.4,180,9.700000000000045,6677.936896078656,28.191489361702125,1.0325612621685132,119.68085106382979,0
297.9,307.6,1977,20.2,182,9.700000000000045,4182.025308605661,10.217501264542236,1.0325612621685132,92.05867475973697,0
298.0,307.7,1435,45.6,184,9.699999999999989,6852.4418960100575,31.777003484320556,1.0325503355704697,128.22299651567943,0
298.0,307.7,1643,32.3,200,9.699999999999989,5557.362212469711,19.659160073037125,1.0325503355704697,121.72854534388314,0
298.0,307.7,1492,38.7,202,9.699999999999989,6046.560548511204,25.938337801608583,1.0325503355704697,135.3887399463807,0
298.0,307.7,1387,50.8,204,9.699999999999989,7378.512057829178,36.62581110310021,1.0325503355704697,147.08002883922134,0
298.2,308.0,1658,30.0,3,9.800000000000011,5208.760619651877,18.094089264173704,1.0328638497652582,1.8094089264173703,0
298.1,307.9,2161,17.5,5,9.799999999999955,3960.2393392377335,8.098102730217493,1.0328748742032874,2.3137436372049978,0
298.1,307.9,1665,32.0,7,9.799999999999955,5579.468552775473,19.21921921921922,1.0328748742032874,4.2042042042042045,0
298.0,307.8,1716,26.6,9,9.800000000000011,4779.996054289943,15.501165501165502,1.0328859060402684,5.244755244755245,0
298.0,307.7,1529,34.1,11,9.699999999999989,5459.972840208429,22.3021582733813,1.0325503355704697,7.194244604316546,0
297.9,307.7,1353,50.7,13,9.800000000000011,7183.471513918813,37.47228381374723,1.0328969452836523,9.608277900960829,0
297.9,307.7,1537,37.7,15,9.800000000000011,6067.975738433174,24.528301886792455,1.0328969452836523,9.759271307742356,0
298.0,307.7,1606,30.8,17,9.699999999999989,5179.941743042948,19.17808219178082,1.0325503355704697,10.58530510585305,0
298.0,307.8,1623,29.9,24,9.800000000000011,5081.808860520313,18.422674060382008,1.0328859060402684,14.78743068391867,0
298.1,308.0,1638,35.1,38,9.899999999999977,6020.736656898695,21.42857142857143,1.033210332103321,23.1990231990232,0
298.1,307.9,1698,33.3,40,9.799999999999955,5921.211001632969,19.611307420494697,1.0328748742032874,23.557126030624264,0
298.2,308.0,1411,42.4,48,9.800000000000011,6265.005957690813,30.049610205527994,1.0328638497652582,34.01842664776754,0
298.1,307.9,1517,40.8,50,9.799999999999955,6481.482635474174,26.895187870797628,1.0328748742032874,32.95978905735003,0
298.1,307.9,1578,35.6,55,9.799999999999955,5882.820739406103,22.56020278833967,1.0328748742032874,34.854245880861846,0
298.1,307.9,1425,58.2,57,9.799999999999955,8684.932890848982,40.8421052631579,1.0328748742032874,40.0,0
298.1,308.0,1456,42.4,59,9.899999999999977,6464.8112504591245,29.12087912087912,1.033210332103321,40.52197802197802,0
298.1,308.0,1704,30.9,61,9.899999999999977,5513.872098168518,18.133802816901408,1.033210332103321,35.7981220657277,0
298.1,308.1,1791,27.3,63,10.0,5120.199122747181,15.242881072026801,1.0335457900033547,35.175879396984925,0
298.1,308.1,1616,32.8,65,10.0,5550.649676166541,20.297029702970296,1.0335457900033547,40.22277227722772,0
298.2,308.1,1622,34.9,67,9.900000000000034,5927.954953862676,21.516646115906287,1.0331991951710262,41.307028360049316,0
298.2,308.1,1462,49.9,69,9.900000000000034,7639.704071048635,34.1313269493844,1.0331991951710262,47.19562243502052,0
298.1,308.1,1410,45.8,71,10.0,6762.592346117389,32.4822695035461,1.0335457900033547,50.354609929078016,0
298.0,307.8,1839,22.7,79,9.800000000000011,4371.557593396733,12.343665035345296,1.0328859060402684,42.958129418162045,0
298.0,307.8,1266,60.5,81,9.800000000000011,8020.800203880101,47.788309636650865,1.0328859060402684,63.981042654028435,0
297.9,307.7,1593,34.9,83,9.800000000000011,5821.968089706068,21.908349026993093,1.0328969452836523,52.102950408035156,0
297.9,307.8,1459,46.9,85,9.900000000000034,7165.66915554847,32.145305003427005,1.0332326283987916,58.25908156271419,0
297.9,307.7,1308,55.2,87,9.800000000000011,7560.933871247627,42.20183486238532,1.0328969452836523,66.5137614678899,0
297.8,307.6,1446,51.4,105,9.800000000000011,7783.232967415641,35.5463347164592,1.0329079919408999,72.61410788381743,0
297.8,307.5,1448,51.2,107,9.699999999999989,7763.671317159289,35.35911602209945,1.0325721961047682,73.89502762430939,0
297.8,307.5,1391,48.6,109,9.699999999999989,7079.327717452313,34.93889288281812,1.0325721961047682,78.36089144500359,0
297.7,307.5,1379,43.3,111,9.800000000000011,6252.889882023468,31.39956490210297,1.0329190460194828,80.49311094996374,0
297.8,307.5,1581,33.1,116,9.699999999999989,5480.099977142428,20.936116382036687,1.0325721961047682,73.37128399746996,0
297.9,307.6,1515,40.5,118,9.700000000000045,6425.342374754525,26.732673267326735,1.0325612621685132,77.88778877887788,0
297.9,307.6,1589,37.8,120,9.700000000000045,6289.908315458269,23.788546255506606,1.0325612621685132,75.51919446192574,0
298.0,307.6,1281,50.8,122,9.600000000000023,6814.617120460835,39.65651834504293,1.0322147651006712,95.23809523809524,0
297.9,307.6,1298,52.7,132,9.700000000000045,7163.312961058279,40.600924499229585,1.0325612621685132,101.69491525423729,0
297.9,307.6,1612,30.7,134,9.700000000000045,5182.41312926377,19.044665012406945,1.0325612621685132,83.12655086848635,0
297.9,307.6,1747,25.3,136,9.700000000000045,4628.518928509354,14.481969089868345,1.0325612621685132,77.84773898111047,0
298.0,307.6,1450,48.7,138,9.600000000000023,7394.785507774775,33.58620689655173,1.0322147651006712,95.17241379310344,0
298.0,307.7,1422,45.6,140,9.699999999999989,6790.364025175122,32.06751054852321,1.0325503355704697,98.45288326300985,0
298.0,307.7,1442,43.6,148,9.699999999999989,6583.856668079154,30.235783633841887,1.0325503355704697,102.63522884882109,0
298.0,307.6,1385,45.0,158,9.600000000000023,6526.658737832796,32.49097472924188,1.0322147651006712,114.07942238267148,0
298.1,307.7,1537,40.8,169,9.599999999999966,6566.933955651816,26.545217957059204,1.0322039584032203,109.9544567338972,0
298.1,307.6,1498,42.9,171,9.5,6729.7312869608395,28.63818424566088,1.031868500503187,114.15220293724967,0
298.2,307.9,1785,23.4,181,9.699999999999989,4374.039451593069,13.109243697478991,1.0325285043594903,101.40056022408963,0
298.2,307.8,1423,48.1,183,9.600000000000023,7167.679774846769,33.80182712579058,1.0321931589537223,128.6015460295151,0
298.2,307.8,1375,46.6,188,9.600000000000023,6709.9183092921985,33.89090909090909,1.0321931589537223,136.72727272727272,0
298.3,308.0,1451,47.1,196,9.699999999999989,7156.7679763633,32.46037215713301,1.0325175997318137,135.07925568573398,0
298.3,308.1,1672,41.3,0,9.800000000000011,7231.276082130938,24.70095693779904,1.0328528327187396,0.0,0
298.4,308.0,1540,37.8,7,9.600000000000023,6095.946385025634,24.545454545454543,1.032171581769437,4.545454545454545,0
298.4,308.1,1279,53.1,9,9.700000000000045,7112.031696976182,41.51681000781861,1.0325067024128687,7.036747458952306,0
298.4,308.2,1604,34.9,11,9.800000000000011,5862.170003696505,21.75810473815461,1.0328418230563003,6.85785536159601,0
298.5,308.2,1654,27.1,13,9.699999999999989,4693.895471630558,16.384522370012093,1.0324958123953099,7.8597339782345825,0
298.5,308.2,1451,47.5,18,9.699999999999989,7217.54732223475,32.73604410751206,1.0324958123953099,12.405237767057201,0
298.5,308.3,1504,38.0,20,9.800000000000011,5984.943444598795,25.26595744680851,1.0328308207705192,13.297872340425531,0
298.6,308.4,1562,34.4,25,9.799999999999955,5626.885657893655,22.02304737516005,1.0328198258539851,16.005121638924454,0
298.5,308.3,1811,24.7,27,9.800000000000011,4684.292670086085,13.638873550524572,1.0328308207705192,14.908890115958034,0
298.6,308.3,1278,60.5,32,9.699999999999989,8096.826746096973,47.339593114241,1.0324849296718017,25.039123630672925,0
298.7,308.5,1616,30.2,34,9.800000000000011,5110.659153055779,18.688118811881186,1.032808838299297,21.03960396039604,0
298.6,308.4,1397,46.4,36,9.799999999999955,6788.018302660441,33.21403006442377,1.0328198258539851,25.769506084466713,0
298.6,308.4,1485,42.9,38,9.799999999999955,6671.329079530606,28.888888888888886,1.0328198258539851,25.589225589225588,0
298.6,308.4,1310,59.7,40,9.799999999999955,8189.817888643232,45.57251908396947,1.0328198258539851,30.534351145038165,0
298.5,308.2,1301,66.3,42,9.699999999999989,9032.73861352791,50.96079938508839,1.0324958123953099,32.28285933897003,1
298.5,308.3,1458,44.0,44,9.800000000000011,6717.981730436413,30.17832647462277,1.0328308207705192,30.17832647462277,0
298.7,308.5,1483,42.5,46,9.800000000000011,6600.224365804355,28.658125421443017,1.032808838299297,31.01820633850303,0
298.7,308.5,1375,46.4,48,9.800000000000011,6681.120376634292,33.74545454545454,1.032808838299297,34.90909090909091,0
298.7,308.5,1480,42.2,58,9.800000000000011,6540.377025753471,28.513513513513516,1.032808838299297,39.18918918918919,0
298.7,308.4,1373,46.9,60,9.699999999999989,6743.292495248836,34.15877640203933,1.0324740542350184,43.69992716678806,0
298.7,308.5,1444,54.2,62,9.800000000000011,8195.870690489148,37.53462603878117,1.032808838299297,42.93628808864266,0
298.7,308.5,1469,39.9,67,9.800000000000011,6137.94947880413,27.161334240980256,1.032808838299297,45.609257998638526,0
298.7,308.4,1750,25.8,72,9.699999999999989,4728.096943652638,14.742857142857144,1.0324740542350184,41.142857142857146,0
298.7,308.5,1668,35.2,77,9.800000000000011,6148.473814193656,21.103117505995208,1.032808838299297,46.16306954436451,0
298.9,308.6,1400,49.5,79,9.700000000000045,7257.079029792421,35.35714285714286,1.0324523251923723,56.42857142857142,0
298.8,308.6,1331,62.8,81,9.800000000000011,8753.189227235976,47.18256949661908,1.0327978580990629,60.8564988730278,0
298.8,308.5,1444,42.2,83,9.699999999999989,6381.286773775683,29.22437673130194,1.0324631860776439,57.4792243767313,0
299.0,308.7,1892,22.8,96,9.699999999999989,4517.358908449835,12.050739957716702,1.0324414715719064,50.7399577167019,0
299.0,308.8,1405,55.2,103,9.800000000000011,8121.645328060335,39.288256227758005,1.0327759197324415,73.30960854092527,0
299.1,308.9,1686,29.6,108,9.799999999999955,5226.102211099693,17.55634638196916,1.0327649615513206,64.05693950177937,0
299.1,308.9,1680,27.2,110,9.799999999999955,4785.273929947973,16.19047619047619,1.0327649615513206,65.47619047619048,0
299.3,309.1,1470,41.1,118,9.800000000000011,6326.853445064484,27.95918367346939,1.032743067156699,80.27210884353741,0
299.3,309.1,1388,45.5,123,9.800000000000011,6613.471414826993,32.78097982708934,1.032743067156699,88.61671469740634,0
299.3,309.2,1775,24.2,125,9.899999999999977,4498.237081164985,13.633802816901408,1.0330771800868692,70.4225352112676,0
